"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g16099.t1",0.158038690607267,273.165659668389,-130.582829834195,3.42539766835677,2.74620196731117,-0.220473319259382,-0.813363899823088,0.40059949794769,0.136078985644987,0.195841933200837,0.214575309787017,0.302051883522228,0.121947210254429,16.379453341037,1.7589670533269,1,1,1,0.726932104125544,5.18441934121368e-05,0.184753408342673,0.999999999916938,0.00186313737766794,0.999427929836143,1.06815024294249,0.541893767795284,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16099.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11439.t1",0.11357067128293,344.709931902824,-166.354965951412,4.72187321603353,3.59502654530758,-0.268792202118878,-0.529090013080341,0.346223942251755,0.108409146227767,0.155598163958589,0.162217225326429,0.230258259854365,0.931387934494464,9.6294446277449,2.26091251490957,1,1,1,0.334502530693764,0.00191482500854927,0.132675862201598,0.999999999916938,0.0223214718843386,0.999427929836143,0.736673521072597,0.253814910051595,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11439.t1"
"Pocillopora_acuta_HIv2___TS.g25115.t2",0.283082766494644,537.116835285933,-262.558417642967,7.22608409715389,4.94698526701983,-0.266398441740679,0.542328045997169,0.161580191513111,0.155504754371937,0.22032684451518,0.224257742114796,0.317497375008633,1.41315644335247,15.3979666602877,0.258997730825733,1,1,1,0.23453311165462,8.70819480928174e-05,0.610809564651965,0.999999999916938,0.00270801221251952,0.999427929836143,-0.778147206515849,-1.00881037876738,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g25115.t2"
"Pocillopora_acuta_HIv2___RNAseq.g7914.t1",0.095542713298734,536.842490541357,-262.421245270679,7.87846726017814,5.45065464164227,-0.157374888924699,0.230511219388907,0.072325297634653,0.0938408470039503,0.1294228022555,0.135338138712944,0.187185559549786,1.72985665460422,7.46690082929184,0.149291738384669,1,1,1,0.188429205119416,0.00628436417800665,0.699213119270516,0.999999999916938,0.0468242545749846,0.999427929836143,-0.331287070173174,-0.435014724195166,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7914.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13452.t1",0.109428817940164,381.764947928926,-184.882473964463,5.22269509146363,3.89153885230623,-0.150238228811603,-0.51948212626642,0.342348329946877,0.11033662329801,0.148205680841079,0.16054577697675,0.218297860302644,0.00487408376042959,8.80409631943603,2.45944700746438,1,1,1,0.944341195704157,0.00300554973084113,0.116819903136119,0.999999999916938,0.0297779574420165,0.999427929836143,0.729927579148278,0.249085688682209,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13452.t1"
"Pocillopora_acuta_HIv2___TS.g26377.t1",0.0490483360615796,352.662260876886,-170.331130438443,5.50275772169088,3.64414356039477,0.124778601488393,0.324431614538961,-0.203390488397382,0.0791581404202078,0.110799167025521,0.111548921399675,0.157388960063027,0.0928621044147666,7.97736671298465,1.66998567851801,1,1,1,0.760569634955754,0.00473657903021418,0.19626045271759,0.999999999916938,0.0395696162221736,0.999427929836143,-0.457835926846178,-0.170910786387908,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g26377.t1"
"Pocillopora_acuta_HIv2___RNAseq.7373_t",0.0390145188023513,761.334437744032,-374.667218872016,11.9655304881263,8.49588472939266,-0.163444632328719,-0.279947723874011,0.132003688882894,0.0600270494683775,0.0810966365346133,0.0866538293132875,0.117153936212678,2.92963998640517,11.2144117655217,1.26957501199716,1,1,1,0.0869668837886799,0.000811645328718022,0.259846422493792,0.999999999916938,0.0123236048156615,0.999427929836143,0.403783992340296,0.213382797215173,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.7373_t"
"Pocillopora_acuta_HIv2___RNAseq.g7172.t1",2.76584791325575,295.61534535715,-141.807672678575,2.42356077532884,0.4726044292604,1.09861227036512,2.32315135226092,-1.07123205209684,0.531444328361666,0.72817186004989,0.734454022991665,1.02179199414137,1.17860181127953,12.0117832712633,1.09911244681759,1,1,1,0.277640822878825,0.000528652507605709,0.294460967648285,0.999999999916938,0.00925278099339621,0.999427929836143,-2.73811927250638,-1.61703920720889,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7172.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14714.t2",0.109944457717076,381.162227367904,-184.581113683952,5.41049144177779,4.11632343739802,-0.304636895741602,-0.580795186338136,0.349469464307932,0.106290804600165,0.146753162365713,0.154630811202094,0.216238316461783,1.77675639323315,13.3287967332376,2.61187967352924,1,1,1,0.182548127611955,0.000261361177792036,0.106065975406478,0.999999999916938,0.00558925854680794,0.999427929836143,0.819798878476504,0.325632455136526,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14714.t2"
"Pocillopora_acuta_HIv2___RNAseq.g11610.t1",0.0787139751341755,312.8247894856,-150.4123947428,4.09097383935661,2.75750152353755,-0.0833528741110176,0.282682513040922,0.0343453081345816,0.108843934003476,0.155414354129111,0.152809202019963,0.217667884021657,0.366158386347376,7.58003441927943,0.0248969486314648,1,1,1,0.545105759671135,0.00590183133269876,0.874624115287293,0.999999999916938,0.0456032409889559,0.999427929836143,-0.386471606563932,-0.431862140580363,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11610.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25843.t1",0.0416612657943266,500.072818507953,-244.036409253977,8.00870060518861,5.4086654237169,0.101397449192979,0.27984957880851,-0.119718098238519,0.0620072303881467,0.0874861015868156,0.089106489143159,0.125895458633402,0.479989378460635,12.2010764133953,0.904272846483245,1,1,1,0.488427127782485,0.000477619490501523,0.34163858178203,0.999999999916938,0.00850609842971381,0.999427929836143,-0.402166913222007,-0.230160436018008,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25843.t1"
"Pocillopora_acuta_HIv2___RNAseq.g31136.t1",0.519553191760955,336.000011869719,-162.00000593486,3.58077427307427,2.29736315026186,-0.10710724223148,0.755780030505466,0.0542314901835322,0.22731698108197,0.322944220232568,0.321242929950917,0.455602815105613,0.122899046501514,11.8069462098553,0.0141687089341979,1,1,1,0.725911264274725,0.000590101433312823,0.905249697800209,0.999999999916938,0.00987305384489602,0.999427929836143,-1.01872126404727,-1.08566642119261,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g31136.t1"
"Pocillopora_acuta_HIv2___RNAseq.21393_t",0.380429224538546,400.501627803853,-194.250813901926,4.78687545839685,3.0796137575347,0.0194457160901914,0.814060109225257,-0.10418694454437,0.188504398743561,0.266446917995119,0.268272893312906,0.379513515919171,0.0282826467601231,16.1255511742032,0.0753654174142893,1,1,1,0.866446037960278,5.9278853610283e-05,0.783679176370559,0.999999999916938,0.00208106264731051,0.999427929836143,-1.13868224973517,-0.992138848275255,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.21393_t"
"Pocillopora_acuta_HIv2___TS.g11020.t1",4.86351833338039,278.971595472991,-133.485797736496,2.02426830171005,1.25573473888466,-0.843349187931932,1.35950216261181,1.25185759621713,0.654997945986883,0.943120732012015,0.936908426050765,1.33596447118087,0.107954866408834,8.74572282904797,0.878051604225255,1,1,1,0.742484613236075,0.00310329067468954,0.348735885126618,0.999999999916938,0.0298536396435778,0.999427929836143,-1.70158095266417,-3.10290582287501,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g11020.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14195.t1",1.14444810484449,515.751081608133,-251.875540804066,5.76683445902307,4.02404865381167,-0.0484640653384021,0.947656840602971,0.0216427159206924,0.311215236319632,0.440209773068767,0.448907439846587,0.63492376494596,0.0143944755286495,9.11509641257205,0.00116193103630129,1,1,1,0.904501384181427,0.0025350859467047,0.972807687615279,0.999999999916938,0.0269642310950939,0.999427929836143,-1.35157701036821,-1.38181287109721,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14195.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5384.t1",0.0422936135493085,337.592313906349,-162.796156953175,4.9138437868434,3.53611669958827,-0.00486618940145081,-0.260688705199156,0.0151226896244766,0.0771468981381779,0.109156424411711,0.115034488641753,0.162611917922272,0.000579764220363089,9.69193387654282,0.00864874979833535,1,1,1,0.980790157539088,0.00185078650322499,0.925904629890562,0.999999999916938,0.0216999146201955,0.999427929836143,0.363984833169521,0.342902874460703,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5384.t1"
"Pocillopora_acuta_HIv2___TS.g25599.t1",0.189728012334189,522.658161134948,-255.329080567474,7.31352379203005,4.69363883397604,0.432802233639562,0.608761096645757,-0.279881048903353,0.128736817636214,0.181323735572735,0.185131243733223,0.261179715369918,5.21071760170516,12.8509942976023,1.14833366555757,1,1,1,0.0224480675955062,0.000337299970094231,0.283898243592106,0.999999999916938,0.00676090969681137,0.999427929836143,-0.872277497042236,-0.472084947441889,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g25599.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30494.t1",12.6870530657678,232.535224977526,-110.267612488763,1.30409277211484,2.43324794561734,0.0359102481834344,-4.51268940485211,-0.035910437534784,1.0317669707621,1.45904738771946,1.71613410834438,2.42692554188749,0.000386814708948432,13.9398246825813,0.00021894170131499,1,1,1,0.984308532787459,0.000188756602413201,0.988194389285166,0.999999999916938,0.00456041423843027,0.999427929836143,3.46185854720456,3.50955498349542,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30494.t1"
"Pocillopora_acuta_HIv2___TS.g4636.t1",2.42151398375609,284.515557269232,-136.257778634616,2.3231395086573,2.62783386724541,-0.0367857568165156,-2.12843693475253,0.691263791931699,0.455864258220672,0.644864497040823,0.695068618268437,0.96951895926179,0.312148978253145,13.3897788645777,0.508364255073113,1,1,1,0.576364470649687,0.00025299921655356,0.475847816156782,0.999999999916938,0.00544880830317483,0.999427929836143,2.48702917311581,1.78214570891735,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g4636.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12727.t1",0.857097348728327,415.454033615038,-201.727016807519,4.4595753736473,3.88682674458017,-0.315921752829186,-1.25783846468108,0.287246048611201,0.317377053059536,0.386328940277906,0.477520001832224,0.56742744570421,0.417272403633945,8.48262766608485,0.256263911048992,1,1,1,0.518301209107017,0.00358553834023317,0.612698595458856,0.999999999916938,0.0325993821748854,0.999427929836143,1.7434594222384,1.33696183147516,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12727.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5818.t1",0.132483016677067,496.755794380852,-242.377897190426,7.04560461503112,5.18525634231113,-0.14659863739127,-0.51195600363069,0.204985919907067,0.118743731371724,0.15258804480501,0.171782121980324,0.222286027212122,0.203560705381822,9.72984601953886,0.850400945522844,1,1,1,0.651861968998876,0.00181299675726907,0.356438936976859,0.999999999916938,0.0214965512588541,0.999427929836143,0.733236573588051,0.439529472302716,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5818.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3772.t2",6.55438971469268,279.935981933532,-133.967990966766,2.01221372331109,2.85227331052535,0.00446998225170107,-3.25002477952807,0.346208121275179,0.0340291208261348,0.0340814052062465,0.0340843878996629,0.0341113754034272,7.66585731901669,9089.86993636583,103.009206238663,1,1,1,0.00562755145214604,0,3.33594417594161e-24,0.960757702898984,0,3.34002144104554e-21,3.45448146992748,3.235563116114,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g3772.t2"
"Pocillopora_acuta_HIv2___RNAseq.g13273.t1",0.0989473348232576,358.45789576207,-173.228947881035,4.95156903764455,3.28828147265032,0.175831353176385,0.259597116181816,-0.23805959498491,0.0596616040509211,0.0677170382842713,0.0721218147822881,0.0815783653605349,8.45336996114886,16.7893682245391,8.51572019398137,1,1,1,0.00364367663609884,4.17666546918596e-05,0.0035209155348589,0.763562096927596,0.00160547691723658,0.634539397692271,-0.36260375256573,-0.0301387951965104,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13273.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5083.t1",0.130559076259933,566.3165391124,-277.1582695562,8.43476552083521,5.5626028611934,0.0965889523570972,0.559092182024167,-0.00149645567956484,0.105830111879022,0.149568651661224,0.152540922670535,0.215616291073512,0.791907400952443,26.8231671775602,4.81686611552816e-05,1,1,1,0.373523991833358,2.22948508986206e-07,0.994462434674019,0.999999999916938,3.14896314502483e-05,0.999999999931386,-0.80423480478759,-0.802297298879303,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5083.t1"
"Pocillopora_acuta_HIv2___RNAseq.g156.t1",0.0571530749809968,467.437035612235,-227.718517806117,7.09892863154964,4.75616664405562,0.16303122954009,0.266275151599974,-0.0869894447629082,0.07511563385401,0.104284986033249,0.106422031276037,0.149786663124587,2.60863998100602,8.76875754206939,0.337277077384269,1,1,1,0.106282876316827,0.00306434118796258,0.561405177085839,0.999999999916938,0.0297854055423239,0.999427929836143,-0.381275750499181,-0.256936345897548,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g156.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13317.t1",1.12567298042807,435.648820091093,-211.824410045546,4.62584038824379,4.14263649101278,-0.0531860360892852,-1.28381094860288,0.235746002729421,0.312915968741941,0.436341511721685,0.488332195913957,0.636110459271086,0.0330267334599445,9.79358508023371,0.13734839924525,1,1,1,0.855792590455864,0.00175121706009824,0.710931422517895,0.999999999916938,0.0209656939923583,0.999427929836143,1.79444500943213,1.468680655533,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13317.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6686.t1",0.284856669041512,422.041474342666,-205.020737171333,5.30668965123935,3.60215212771683,-0.0539725557037591,0.546738010245343,-0.188364052634805,0.16127631796413,0.228355294723101,0.230955879901996,0.327415334996954,0.791584784302042,7.65758333948122,0.330977155006004,1,1,1,0.373621351348765,0.00565341811107132,0.565084269535021,0.999999999916938,0.0444184165979466,0.999427929836143,-0.772558549469522,-0.504818356410315,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g6686.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7696.t1",0.0562348046457157,347.718116237585,-167.859058118793,5.17574428524581,3.74360435380322,-0.069415615099283,-0.275031569668289,0.0580194803684106,0.0816004096454655,0.116013099332549,0.120845969482766,0.171411065971528,0.251600912962449,8.25187110861626,0.114569748123594,1,1,1,0.61595007451696,0.00407100163561366,0.735000341300381,0.999999999916938,0.0353716698027487,0.999427929836143,0.386265206075372,0.30445695866096,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7696.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13386.t1",0.0398487474817013,324.989080069369,-156.494540034685,4.82503581632376,3.27399512415057,-0.092475085793877,0.216987561383952,0.0413275746705782,0.0804693075746719,0.115135823609075,0.113437283220074,0.161824131946644,0.782194335754781,8.60363175779729,0.0652218729870162,1,1,1,0.376470872994121,0.00335493316920693,0.798425188397737,0.999999999916938,0.0312034168677394,0.999427929836143,-0.302745919371468,-0.359516755423489,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13386.t1"
"Pocillopora_acuta_HIv2___RNAseq.11323_t",0.0908406494123885,341.368253635747,-164.684126817874,4.84150183150412,3.17108516103186,0.109199291964981,0.412433777424249,-0.247069086188101,0.105197632919757,0.147551215828777,0.147817557963529,0.209073213292794,0.0175736898401535,7.63930146655373,1.39649707300699,1,1,1,0.894536785732685,0.00571100293867914,0.237310956343199,0.999999999916938,0.0447550598460902,0.999427929836143,-0.575247345887932,-0.230576906243043,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.11323_t"
"Pocillopora_acuta_HIv2___TS.g26228.t1",0.17546216965121,425.846018815078,-206.923009407539,5.75309065478265,3.93671561801853,-0.211022190781866,0.447581165189947,0.0108552736678645,0.127466709410398,0.181321871894712,0.182571995614642,0.259419630855675,2.51669603109449,12.1957371052889,0.00175095860729363,1,1,1,0.112646380383547,0.000478988458430423,0.966622694224055,0.999999999916938,0.00850609842971381,0.999427929836143,-0.635725614403104,-0.648846833358824,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g26228.t1"
"Pocillopora_acuta_HIv2___TS.g29566.t1",0.251948304126325,335.180232060191,-161.590116030096,3.94674912938974,2.58478340710585,-0.0134442515454985,0.320626228154855,0.330540209210927,0.165166740829027,0.233763068028737,0.234860732671064,0.330230635532451,0.849533774609942,8.72964371084679,1.00187577256371,1,1,1,0.356684264120339,0.00313077669186346,0.316857051107572,0.999999999916938,0.0298969191736094,0.999427929836143,-0.434544605367317,-0.889558372487506,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g29566.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16362.t1",0.150450917506914,405.749543625834,-196.874771812917,5.6768062990147,4.2569178622353,-0.0910416222206974,-0.579735923213126,0.116971296254981,0.121766509570031,0.166123162050878,0.175667163110799,0.243845073097345,0.0914808781467133,16.9356419447368,0.230107426463185,1,1,1,0.762302900271635,3.86686778925001e-05,0.631444184833486,0.999999999916938,0.00151516205807477,0.999427929836143,0.820637932370463,0.65471478916867,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16362.t1"
"Pocillopora_acuta_HIv2___TS.g5471.t1",1.58064083673093,394.54433552204,-191.27216776102,3.86493835223314,2.41944181119451,0.251108326442444,1.31606098803818,-0.288681766396444,0.373002467770426,0.525941221755811,0.533843396361037,0.75393038639807,0.0861791326406274,9.65476658212967,0.146614260126641,1,1,1,0.769091985488775,0.00188860889478582,0.701792119982649,0.999999999916938,0.0221007053215312,0.999427929836143,-1.80972888135096,-1.42095095583254,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g5471.t1"
